icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,squawk,spi,position_source
5140d8,GEL1602 ,Georgia,1759789097,1759789097,39.8798,41.0012,9761.22,FALSE,230.51,264.49,-0.33,10195.56,,FALSE,0
406319,EZY21KH ,United Kingdom,1759789098,1759789098,-3.455,50.8762,11582.4,FALSE,234.81,2.51,-0.33,12108.18,5344,FALSE,0
780cf0,CSC3888 ,China,1759789039,1759789039,64.8045,52.9004,11277.6,FALSE,243.7,111.42,0,11300.46,,FALSE,0
acaec8,AAL2849 ,United States,1759789098,1759789098,-104.4376,39.5582,4617.72,FALSE,174.44,202.18,4.88,4754.88,645,FALSE,0
407642,TOM847  ,United Kingdom,1759789098,1759789098,-6.4288,45.6437,11582.4,FALSE,243.45,22.88,0,12169.14,7773,FALSE,0
507c98,MFX525  ,Uzbekistan,1759789098,1759789098,76.9475,30.4961,10668,FALSE,233.58,139.65,-0.65,11102.34,,FALSE,0
7502d9,MXD132  ,Malaysia,1759789098,1759789098,101.7095,3.2505,4907.28,FALSE,183.14,157.54,-3.58,5181.6,,FALSE,0
a959b4,EJA701  ,United States,1759789098,1759789098,-70.6675,42.4112,1455.42,FALSE,117.87,315.71,0.33,1554.48,2604,FALSE,0
a336e3,AAL1366 ,United States,1759789098,1759789098,-94.504,35.8607,10668,FALSE,266.66,45.7,0,11216.64,2327,FALSE,0
a5fc34,N485LP  ,United States,1759789097,1759789097,-112.9437,33.3494,2339.34,FALSE,44.09,168.56,0,2392.68,,FALSE,0
a336f0,EDV5195 ,United States,1759789098,1759789098,-86.1014,39.5893,2263.14,FALSE,141.18,322.25,-6.83,2377.44,,FALSE,0
ac4bb8,SWA2790 ,United States,1759789098,1759789098,-109.2571,32.3785,11277.6,FALSE,268.04,98.72,0,11841.48,,FALSE,0
a193ea,N200VM  ,United States,1759789090,1759789097,-82.0808,32.1086,2065.02,FALSE,74.81,125.77,0,2156.46,2246,FALSE,0
40762c,NPT4S   ,United Kingdom,1759789098,1759789098,-3.4161,55.9351,579.12,FALSE,69.34,236.19,7.48,655.32,,FALSE,0
a4ef90,EJA417  ,United States,1759789097,1759789098,-104.2962,38.8623,12496.8,FALSE,248.61,107.46,0,12885.42,546,FALSE,0
a719ff,LXJ557  ,United States,1759789098,1759789098,-102.9647,31.217,13106.4,FALSE,205.18,282.75,0,13761.72,2424,FALSE,0
ad385f,AAL1317 ,United States,1759789098,1759789098,-83.338,28.2975,10972.8,FALSE,235.82,14.4,0,11620.5,,FALSE,0
a3cf2b,N34444  ,United States,1759789098,1759789098,-90.7621,35.5873,0,FALSE,62.58,242.59,0,,,FALSE,0
a7e172,N607C   ,United States,1759789098,1759789098,-97.4684,27.2703,5356.86,FALSE,105.01,1.97,0,5638.8,2550,FALSE,0
71cb60,,Republic of Korea,,1759788829,,,,FALSE,239.49,155.91,0,,,FALSE,0
abe52d,AMX452  ,United States,1759789098,1759789098,-85.6948,22.6451,10972.8,FALSE,226.49,250.49,0,11635.74,,FALSE,0
acf207,AAL2470 ,United States,1759789098,1759789098,-106.6005,36.7646,10668,FALSE,278.48,84.7,0,11049,,FALSE,0
346146,IBE0272 ,Spain,1759789098,1759789098,-46.4267,-23.5694,2827.02,FALSE,152.73,104.83,11.05,2979.42,,FALSE,0
ac188c,N879HZ  ,United States,1759789098,1759789098,-122.4851,37.7628,518.16,FALSE,58.21,258.79,0,464.82,,FALSE,0
a50f46,LYM1725 ,United States,1759788914,1759789090,-107.4247,43.0557,3261.36,TRUE,131.94,320.54,-0.65,3383.28,7547,FALSE,0
ad7ecb,NKS2463 ,United States,1759789096,1759789096,-78.7194,29.0227,11879.58,FALSE,220.84,7.09,0,12550.14,,FALSE,0
40768c,EZY81XG ,United Kingdom,1759789098,1759789098,17.4101,43.8099,10347.96,FALSE,227.17,298.25,-0.33,10401.3,3266,FALSE,0
ad3870,DAL3080 ,United States,1759789098,1759789098,-86.7792,34.8179,868.68,FALSE,101.68,184.64,-0.33,922.02,2555,FALSE,0
40768b,EZY56ME ,United Kingdom,1759789098,1759789098,-6.3092,45.8302,11574.78,FALSE,239.26,23.04,0.33,12161.52,2221,FALSE,0
ac5efa,SWA2024 ,United States,1759789098,1759789098,-110.4033,32.0002,4777.74,FALSE,201.04,86.33,12.03,4968.24,,FALSE,0
407699,VIR104L ,United Kingdom,1759789098,1759789098,-84.4215,33.6374,,TRUE,1.54,180,,,,FALSE,0
a36c92,N32GE   ,United States,1759789098,1759789098,-90.7806,29.5042,1866.9,FALSE,139.76,261.96,18.21,1981.2,,FALSE,0
a310cb,N297PL  ,United States,1759789093,1759789093,-122.297,47.5207,,TRUE,0,87.19,,,,FALSE,0
ab8266,N8401T  ,United States,1759789090,1759789090,-111.9659,39.9462,2240.28,FALSE,54.55,271.62,0.33,2270.76,,FALSE,0
7c678d,VOZ1103 ,Australia,1759789098,1759789098,151.9664,-32.158,5173.98,FALSE,191.24,16.73,7.8,5379.72,,FALSE,0
c05f0e,JZA59   ,Canada,1759789098,1759789098,-122.1203,49.5434,4632.96,FALSE,153.37,228.13,-6.18,4831.08,,FALSE,0
a24c99,UAL592  ,United States,1759789098,1759789098,-88.8267,42.0425,7132.32,FALSE,179.13,271.97,9.75,7399.02,,FALSE,0
40767a,,United Kingdom,,1759789098,,,,FALSE,247.14,330.71,0,,,FALSE,0
7c6782,UTY4831 ,Australia,1759789098,1759789098,118.2769,-30.8102,8801.1,FALSE,248.07,54.79,12.03,9090.66,1413,FALSE,0
407687,EZY694Q ,United Kingdom,1759789098,1759789098,-3.0864,55.8389,1577.34,FALSE,153.37,5,-4.88,1668.78,5146,FALSE,0
a4ef54,N417NG  ,United States,1759789098,1759789098,-80.5669,39.7951,8229.6,FALSE,137.09,106.12,-0.65,8641.08,3041,FALSE,0
407686,EZY15HD ,United Kingdom,1759789098,1759789098,13.7788,44.7521,11590.02,FALSE,197.7,312.57,0,11795.76,3716,FALSE,0
abe579,DAL854  ,United States,1759789098,1759789098,-84.3285,33.4698,10363.2,FALSE,237.9,233.97,0,10957.56,6566,FALSE,0
a2f0aa,AAY944  ,United States,1759789095,1759789095,-78.9546,43.1095,,TRUE,5.4,98.44,,,4113,FALSE,0
c05f04,JZA138  ,Canada,1759789098,1759789098,-113.7188,52.3292,4831.08,FALSE,168.51,21.87,0,4899.66,,FALSE,0
40766d,EXS35MD ,United Kingdom,1759789098,1759789098,12.7061,50.1483,11590.02,FALSE,202.21,304.74,0,11849.1,625,FALSE,0
48ad10,LOT3HM  ,Poland,1759789098,1759789098,23.9509,56.8009,617.22,FALSE,95.57,5.25,-5.2,678.18,1000,FALSE,0
a49f89,UAL1690 ,United States,1759789098,1759789098,-80.7904,36.6457,11574.78,FALSE,225.55,225.55,0,12169.14,2336,FALSE,0
3c4969,TUI3EK  ,Germany,1759789098,1759789098,2.7639,43.3859,10668,FALSE,261.17,177.06,0,11262.36,1000,FALSE,0
34754d,IBE0281 ,Spain,1759789098,1759789098,126.9005,37.1877,12496.8,FALSE,276.27,89.47,0,13228.32,4462,FALSE,0
48ad00,LOT1KY  ,Poland,1759789097,1759789098,24.9233,45.5414,7802.88,FALSE,191.34,146.74,-11.7,7863.84,1000,FALSE,0
ab80f4,DAL92   ,United States,1759789098,1759789098,-71.2059,44.7192,9448.8,FALSE,256.39,31.04,0.33,9860.28,1655,FALSE,0
a97c74,N710EC  ,United States,1759789098,1759789098,-86.949,28.0685,12496.8,FALSE,241.71,97.34,0,13190.22,,FALSE,0
a18206,N19688  ,United States,1759789098,1759789098,-118.8284,34.2639,1676.4,FALSE,40.13,89.27,1.63,1653.54,,FALSE,0
acaf82,N9161T  ,United States,,1759789095,,,,FALSE,50.48,182.92,0,,,FALSE,0
ac4c8a,SWA4011 ,United States,1759788855,1759788861,-96.8484,32.8469,,TRUE,0,165.94,,,4130,FALSE,0
ac03ff,SWA1041 ,United States,1759789098,1759789098,-85.4149,38.2707,10058.4,FALSE,242.93,37.43,0,10561.32,,FALSE,0
aa0c9e,N747AU  ,United States,1759788923,1759788923,-85.4413,32.6109,,TRUE,1.03,168.75,,,,FALSE,0
a9df6f,N735UQ  ,United States,1759789098,1759789098,-83.1257,39.8815,449.58,FALSE,50.17,13.04,1.3,487.68,,FALSE,0
c0179e,CFIYN   ,Canada,1759789098,1759789098,-119.2529,47.3723,2552.7,FALSE,59.22,327.41,-0.33,2659.38,,FALSE,0
ab80ef,N840MC  ,United States,1759789098,1759789098,-94.076,36.4444,815.34,FALSE,58.95,189.54,-4.23,815.34,,FALSE,0
a813e9,N62AE   ,United States,1759789098,1759789098,-84.7119,42.043,4914.9,FALSE,219.07,82.31,-12.03,5097.78,5624,FALSE,0
7c52fa,QLK20D  ,Australia,1759789098,1759789098,151.5537,-32.1898,4876.8,FALSE,181.17,1.79,-0.33,5097.78,1252,FALSE,0
a97c40,N710CA  ,United States,1759788908,1759788908,-81.2887,28.7703,281.94,FALSE,37.04,90,-3.25,495.3,,FALSE,0
7c52fb,QLK38D  ,Australia,1759789098,1759789098,151.0294,-33.8456,1851.66,FALSE,107.58,308.79,13.33,1927.86,,FALSE,0
a3cea2,N34407  ,United States,1759788999,1759788999,-106.6051,35.0434,1630.68,FALSE,33.85,223.15,-1.95,1638.3,,FALSE,0
a07522,AAL2891 ,United States,1759789098,1759789098,-87.7961,41.9659,579.12,FALSE,78.71,270,-3.25,601.98,7232,FALSE,0
a98f79,JRE715  ,United States,1759789098,1759789098,-82.0586,35.2486,10668,FALSE,198.07,0.6,0,11247.12,3372,FALSE,0
ad6c99,N964SG  ,United States,1759788806,1759788806,-77.538,37.4195,45.72,FALSE,37.94,139.4,-2.6,99.06,,FALSE,0
c0049e,PAG11   ,Canada,1759789097,1759789097,-97.2323,49.9014,,TRUE,11.32,129.38,,,2101,FALSE,0
3a3cb2,VT651   ,France,1759789098,1759789098,-149.2011,-15.541,5181.6,FALSE,137.29,68.92,0,5455.92,,FALSE,0
a7e0bb,N6066H  ,United States,1759789097,1759789097,-83.4045,40.6999,1463.04,FALSE,71.85,29.13,-2.28,1493.52,4060,FALSE,0
a21839,ENY3816 ,United States,1759789098,1759789098,-97.5574,27.5682,6537.96,FALSE,216.3,175.23,-5.2,6911.34,532,FALSE,0
a8bf6e,PDT5827 ,United States,1759789098,1759789098,-79.509,35.9825,6705.6,FALSE,221.61,264.81,0,7071.36,,FALSE,0
a4a820,N4BZ    ,United States,1759789098,1759789098,-81.2177,35.6359,8206.74,FALSE,248.59,156.46,-5.85,8663.94,,FALSE,0
ad10e9,ASA293  ,United States,1759788952,1759788952,-74.1721,40.6894,,TRUE,7.2,25.31,,,,FALSE,0
aa60bb,ENY3960 ,United States,1759788797,1759788797,-91.2156,32.4748,5806.44,FALSE,208.15,101.84,-7.15,6156.96,547,FALSE,0
a69811,N524CW  ,United States,1759789098,1759789098,-121.2723,47.1336,2659.38,FALSE,65.16,241.21,1.3,2750.82,,FALSE,0
76cda5,SIA479  ,Singapore,1759789098,1759789098,103.6271,0.9725,4015.74,FALSE,139.25,81.93,-2.28,4229.1,,FALSE,0
407630,EXS1GH  ,United Kingdom,1759789098,1759789098,-4.304,55.9409,525.78,FALSE,61.86,226.35,-2.93,617.22,7646,FALSE,0
a6d3af,DAL591  ,United States,1759789098,1759789098,-112.841,35.9946,9471.66,FALSE,262.05,79.59,5.85,9784.08,,FALSE,0
aa73e9,SWA1614 ,United States,1759788893,1759788893,-104.6747,39.8613,,TRUE,9.77,90,,,3613,FALSE,0
a44521,UAL1563 ,United States,1759789098,1759789098,-88.3893,34.5205,10972.8,FALSE,224.73,227.88,0,11605.26,2515,FALSE,0
a813aa,BYF30   ,United States,1759789097,1759789097,-121.3821,36.8913,1165.86,FALSE,40.84,340.88,0.65,1150.62,,FALSE,0
adbc90,N9841W  ,United States,1759789098,1759789098,-117.9456,34.1313,1455.42,FALSE,46.96,65.4,0.98,1432.56,,FALSE,0
a86f64,N64224  ,United States,1759789098,1759789098,-96.8084,31.7605,1402.08,FALSE,56.36,248.59,0.65,1417.32,20,FALSE,0
76cdb5,SIA337  ,Singapore,1759789098,1759789098,10.7063,47.4153,11285.22,FALSE,259.59,98.55,0,11612.88,662,FALSE,0
76cdb3,SIA355  ,Singapore,1759788805,1759788805,104.1085,2.0566,3718.56,FALSE,140.77,232.13,-2.6,4229.1,,FALSE,0
a31216,UAL2652 ,United States,1759789098,1759789098,-87.9057,41.9704,,TRUE,3.09,90,,,,FALSE,0
a62f93,UAL774  ,United States,1759789098,1759789098,-97.0406,33.2206,10370.82,FALSE,228.81,331.53,0,10972.8,7357,FALSE,0
a0757f,DAL954  ,United States,1759789098,1759789098,-78.145,34.8005,11277.6,FALSE,232.6,38.26,-0.33,11887.2,3062,FALSE,0
a670a3,DAL40   ,United States,1759789091,1759789091,151.1653,-33.9401,,TRUE,0,345.94,,,,FALSE,0
a1f884,ENY3402 ,United States,1759789097,1759789097,-87.9151,41.9716,,TRUE,0,270,,,,FALSE,0
ad10df,N941A   ,United States,1759789098,1759789098,-117.4795,34.18,1828.8,FALSE,89.98,252.7,-0.65,1821.18,,FALSE,0
347519,IBE0107 ,Spain,1759789097,1759789097,-56.6545,-31.1046,12192,FALSE,230.2,198.64,-0.33,12573,,FALSE,0
76cdac,SIA304  ,Singapore,1759788923,1759788923,57.6641,22.9131,11582.4,FALSE,257.82,285.03,0,12291.06,,FALSE,0
c01761,WEN3575 ,Canada,1759789077,1759789077,-123.8706,49.0361,30.48,FALSE,65.87,1.34,-4.23,99.06,,FALSE,0
a1e52a,EPI578  ,United States,1759789097,1759789097,-80.976,29.0009,472.44,FALSE,63.63,255.96,0.65,495.3,,FALSE,0
a6f9fa,GJS4456 ,United States,1759789098,1759789098,-77.4508,39.8524,6576.06,FALSE,217.13,1.09,5.85,6903.72,,FALSE,0
a73c3b,N56527  ,United States,1759789097,1759789098,-84.4472,34.8489,2065.02,FALSE,56.16,155.08,0,2164.08,,FALSE,0
a8ac35,UAL3    ,United States,1759789098,1759789098,-78.332,44.2184,10668,FALSE,267.34,69.26,0,11041.38,3254,FALSE,0
c0175a,ACA898  ,Canada,1759789098,1759789098,-73.249,45.9622,6141.72,FALSE,240.97,37.02,11.05,6385.56,6542,FALSE,0
a1f85f,,United States,,1759789088,,,,FALSE,72.32,219.81,3.25,,,FALSE,0
4afb7e,TR 3    ,Sweden,1759789095,1759789095,17.9478,59.6557,,TRUE,6.69,168.75,,,,FALSE,0
a670b4,CXK519  ,United States,1759789090,1759789097,-80.5132,35.6286,464.82,FALSE,48.32,18.63,0.65,525.78,,FALSE,0
347505,SWT4MA  ,Spain,1759789098,1759789098,3.4403,51.3371,4846.32,FALSE,160.95,110,-2.93,5113.02,2001,FALSE,0
a706ea,ASA1056 ,United States,1759789098,1759789098,-121.5196,44.6233,11277.6,FALSE,243.41,170.76,0,11635.74,5616,FALSE,0
a18248,N197BC  ,United States,1759789098,1759789098,-79.4946,42.0681,868.68,FALSE,50.67,192.91,0.65,914.4,,FALSE,0
c05dd8,JZA933  ,Canada,1759788895,1759788895,-79.6084,43.6786,,TRUE,3.86,47.81,,,1507,FALSE,0
ad10ec,AAL3311 ,United States,1759789098,1759789098,-117.0966,32.6236,3695.7,FALSE,195.88,80.93,11.05,3787.14,,FALSE,0
ab9508,N84518  ,United States,1759789098,1759789098,-122.6223,45.556,1950.72,FALSE,60.39,200.44,1.63,2019.3,,FALSE,0
0a806f,BHS208  ,Bahamas,1759789098,1759789098,-79.697,26.0204,3764.28,FALSE,184.78,117.71,11.7,3924.3,,FALSE,0
a1e522,CXK690  ,United States,1759789098,1759789098,-72.3083,43.6284,,TRUE,0,59.06,,,,FALSE,0
a44502,DAL1683 ,United States,1759789098,1759789098,-84.8601,34.0289,3345.18,FALSE,124.4,142.56,-6.18,3528.06,1053,FALSE,0
a5fc87,EDV5322 ,United States,1759789098,1759789098,-78.8838,36.3587,2994.66,FALSE,173.17,134.28,-9.1,3169.92,,FALSE,0
a25ee5,CXK215  ,United States,1759789098,1759789098,-97.5956,30.6843,1104.9,FALSE,38.67,56.94,0.98,1127.76,,FALSE,0
a6c0b8,EJA534  ,United States,1759789096,1759789096,-115.8507,33.6377,6096,FALSE,203.85,267.98,0,6294.12,,FALSE,0
7c6715,UNB     ,Australia,1759789041,1759789041,150.9916,-33.9229,,TRUE,23.15,289.69,,,,FALSE,0
a33859,N30626  ,United States,1759789098,1759789098,-97.8937,29.9048,396.24,FALSE,45.67,284.35,-2.28,381,,FALSE,0
aa73c3,SWA369  ,United States,1759789098,1759789098,-114.8088,36.1879,11887.2,FALSE,250.06,69.4,0,12275.82,,FALSE,0
a37eb0,AAL1635 ,United States,1759789098,1759789098,-82.3475,35.6473,6568.44,FALSE,205.69,111.11,-10.08,6934.2,4071,FALSE,0
a85c3e,JBU1532 ,United States,1759789098,1759789098,-78.7567,25.0355,10363.2,FALSE,233.69,1.89,0,10980.42,,FALSE,0
a07579,DAL843  ,United States,1759789097,1759789098,-117.0678,32.7039,723.9,FALSE,91.02,286.08,-4.23,685.8,5740,FALSE,0
a790b3,JBU516  ,United States,1759789097,1759789097,-78.7309,42.935,,TRUE,0,317.81,,,1447,FALSE,0
a33843,JBU2198 ,United States,1759789098,1759789098,-80.2978,40.552,1196.34,FALSE,108.93,350.76,10.73,1272.54,,FALSE,0
c05da4,WJA8977 ,Canada,1759789098,1759789098,-122.2071,50.0275,11887.2,FALSE,242.35,82.44,0,12199.62,,FALSE,0
ab2c0c,DAL268  ,United States,1759789098,1759789098,-84.6922,33.6201,853.44,FALSE,108.04,89.18,0,922.02,6013,FALSE,0
7c65d9,ASTRA333,Australia,1759789098,1759789098,150.7673,-33.6246,304.8,FALSE,54.55,105.87,-0.33,365.76,,FALSE,0
750481,AXM5135 ,Malaysia,1759789098,1759789098,113.6014,5.175,10767.06,FALSE,254.65,259.05,0.98,11460.48,,FALSE,0
ab2c0b,AAY2111 ,United States,1759789097,1759789097,-83.9895,35.8106,,TRUE,8.75,45,,,,FALSE,0
a44565,UAL1132 ,United States,1759789024,1759789044,-101.4328,37.3605,10363.2,FALSE,212.37,310.48,0,10759.44,2256,FALSE,0
7c65e9,ASTR353 ,Australia,1759789094,1759789096,150.7832,-33.6045,,TRUE,7.46,337.5,,,,FALSE,0
750475,AXM6268 ,Malaysia,1759789098,1759789098,116.0505,5.9312,,TRUE,6.17,22.5,,,,FALSE,0
a4454e,N3742J  ,United States,1759789098,1759789098,-111.9057,33.0299,548.64,FALSE,45.33,9.14,-0.33,518.16,,FALSE,0
acaf0b,EDV5306 ,United States,1759789098,1759789098,-73.8399,41.8768,4930.14,FALSE,213.86,149.18,-9.43,5173.98,6342,FALSE,0
ad36a8,SWA1036 ,United States,1759789098,1759789098,-87.1748,36.5932,12489.18,FALSE,241.73,138.88,0.33,13106.4,4740,FALSE,0
ad49d9,N9552A  ,United States,1759789097,1759789098,-96.3131,33.4016,1066.8,FALSE,49.32,16.36,1.95,1089.66,4362,FALSE,0
ac5f42,SWA1615 ,United States,1759789097,1759789097,-91.4091,30.8205,11277.6,FALSE,248.9,128.62,-0.33,11955.78,544,FALSE,0
8940a3,GFA130  ,Bahrain,1759789098,1759789098,76.4312,28.2952,4198.62,FALSE,186.98,67.17,-7.8,4312.92,,FALSE,0
8940a1,GFA006  ,Bahrain,1759789098,1759789098,10.5153,48.8732,11887.2,FALSE,274.38,123.84,-0.33,12237.72,5247,FALSE,0
ab93a5,AAL1868 ,United States,1759789097,1759789098,-81.1915,40.1483,5562.6,FALSE,210.77,97.71,-10.73,5836.92,6663,FALSE,0
a5521c,ASA1105 ,United States,1759789098,1759789098,-120.6882,39.9101,10972.8,FALSE,220.79,340.68,0,11353.8,,FALSE,0
aa7532,N773LM  ,United States,1759789098,1759789098,-90.7199,28.5681,13106.4,FALSE,241.58,294,0,13822.68,,FALSE,0
a43227,N37HF   ,United States,1759789054,1759789054,-98.3195,27.6531,784.86,FALSE,72.99,260.67,1.3,769.62,,FALSE,0
76ce6d,,Singapore,,1759788907,,,,FALSE,251.26,322.99,0,,,FALSE,0
a18284,DAL353  ,United States,1759789098,1759789098,-73.8094,40.6468,,TRUE,1.03,300.94,,,,FALSE,0
c01725,ACA861  ,Canada,1759788908,1759789063,-121.1436,50.2749,8884.92,FALSE,242.25,218.01,-11.38,9220.2,3346,FALSE,0
a70853,N552RC  ,United States,1759789080,1759789081,-112.382,37.6711,12496.8,FALSE,283.39,57,0.33,12877.8,,FALSE,0
ac4c21,SWA2169 ,United States,1759789098,1759789098,-114.4413,36.01,5242.56,FALSE,199.69,94.43,8.45,5417.82,,FALSE,0
a44548,DAL3243 ,United States,1759789098,1759789098,-83.6206,41.4365,10363.2,FALSE,214.94,273.57,0,10812.78,2665,FALSE,0
7.80E+82,CES2004 ,China,1759789098,1759789098,126.1428,35.397,10363.2,FALSE,230.52,195.4,0,11079.48,4110,FALSE,0
c0173a,ACA114  ,Canada,1759789098,1759789098,-99.6481,49.9519,10668,FALSE,284.27,97.38,0,10622.28,4540,FALSE,0
75044b,MAS1    ,Malaysia,1759789098,1759789098,14.3655,48.6991,11285.22,FALSE,259.35,105.41,0,11460.48,2215,FALSE,0
75044c,MAS3    ,Malaysia,1759789098,1759789098,101.8576,2.872,3505.2,FALSE,153.74,161.87,-13.33,3688.08,,FALSE,0
75044d,MAS20   ,Malaysia,1759789098,1759789098,55.0399,25.3176,12192,FALSE,252.54,287.18,0,12931.14,4013,FALSE,0
abf6ae,DAL1467 ,United States,1759789063,1759789063,-84.4364,33.6375,,TRUE,1.29,90,,,452,FALSE,0
75044a,MAS2    ,Malaysia,1759789096,1759789098,52.4836,26.1387,11582.4,FALSE,253.53,296.51,0,12313.92,4037,FALSE,0
4074b8,EZY75UJ ,United Kingdom,1759789098,1759789098,2.7376,49.7062,11582.4,FALSE,211.32,298.5,0,12100.56,7531,FALSE,0
c01755,ACA857  ,Canada,1759789095,1759789097,-66.2798,47.1833,11582.4,FALSE,230.44,259.19,-0.33,12016.74,7265,FALSE,0
c01759,ACA874  ,Canada,1759789098,1759789098,-73.5513,45.5564,4381.5,FALSE,203.38,26.44,14.96,4549.14,661,FALSE,0
396448,AFR930  ,France,1759789098,1759789098,-4.7819,36.4803,11277.6,FALSE,231.36,204.57,0,11978.64,7640,FALSE,0
c0172e,ACA840  ,Canada,,1759788874,,,10668,FALSE,271.39,44.39,0,11056.62,,FALSE,0
c05dab,CGJMG   ,Canada,1759789098,1759789098,-122.9706,49.0286,190.5,FALSE,57.17,15.66,-1.63,236.22,,FALSE,0
a1d233,N2160Q  ,United States,1759789098,1759789098,-116.819,32.856,1417.32,FALSE,45.76,188.4,3.25,1386.84,,FALSE,0
a1f891,N226PA  ,United States,1759789098,1759789098,-78.7972,35.685,982.98,FALSE,56.6,79,0,1074.42,,FALSE,0
adcf2b,OZN914  ,United States,1759789098,1759789098,-80.561,25.5181,304.8,FALSE,43.8,273.37,-3.25,289.56,,FALSE,0
a920f4,PDT5876 ,United States,1759789098,1759789098,-80.2589,35.3004,4351.02,FALSE,175.43,90.34,7.8,4602.48,,FALSE,0
a97c9a,FFT2136 ,United States,1759789098,1759789098,-90.1748,29.9514,10668,FALSE,243.42,124.06,0,11308.08,5511,FALSE,0
ad6c38,NKS770  ,United States,1759789098,1759789098,-76.6364,37.6819,8595.36,FALSE,246.73,177.13,3.58,9052.56,,FALSE,0
aad6ed,NDU98T  ,United States,1759789085,1759789085,-96.4545,47.8027,2240.28,FALSE,78.06,95.67,-0.65,2247.9,1200,FALSE,0
ae56c0,R20600  ,United States,1759789091,1759789096,-97.7116,31.1399,,TRUE,0,160.31,,,,FALSE,0
7c52f8,QLK429D ,Australia,1759789017,1759789017,149.1945,-35.368,861.06,FALSE,67.91,0.43,-3.25,922.02,,FALSE,0
a9df9d,N735WL  ,United States,1759789098,1759789098,-122.1637,47.325,701.04,FALSE,53.29,6.1,-0.98,716.28,,FALSE,0
8966ad,ABY463  ,United Arab Emirates,1759788994,1759789004,77.1071,28.5418,297.18,FALSE,76.24,283.66,-1.3,228.6,,FALSE,0
a790fc,N587M   ,United States,1759789098,1759789098,-81.4473,40.868,990.6,FALSE,115.45,212.63,14.63,1074.42,,FALSE,0
ab2c72,SCX607  ,United States,1759789098,1759789098,-103.97,38.6566,10972.8,FALSE,193.16,225.11,0,11330.94,1603,FALSE,0
a44591,DAL1638 ,United States,1759789098,1759789098,-77.8039,35.3591,10972.8,FALSE,240.49,217.87,0,11529.06,2734,FALSE,0
a4eeb4,LXJ417  ,United States,1759789098,1759789098,-113.2714,37.5639,12192,FALSE,227.55,209.23,0,12595.86,4075,FALSE,0
a70812,JIA5466 ,United States,1759789097,1759789098,-93.0455,37.0906,2446.02,FALSE,147.21,299.52,-7.48,2537.46,1672,FALSE,0
750445,MXD172  ,Malaysia,1759789096,1759789096,151.1706,-33.938,,TRUE,0,348.75,,,,FALSE,0
6.00E+10,RWD711  ,Rwanda,1759789076,1759789095,6.2574,38.2023,11277.6,FALSE,268.54,169.96,0.33,11879.58,6332,FALSE,0
ac4c67,SWA3018 ,United States,1759789098,1759789098,-106.736,32.0057,11277.6,FALSE,274.65,97.75,-0.33,11871.96,,FALSE,0
a97c85,SKW4335 ,United States,1759789098,1759789098,-84.3293,44.0298,7010.4,FALSE,199.76,166.14,-0.33,7246.62,,FALSE,0
a44585,UAL1356 ,United States,1759789097,1759789098,-104.688,39.7929,1981.2,FALSE,92.61,0.64,-4.88,2057.4,2640,FALSE,0
a3bbaa,N34HF   ,United States,1759788813,1759788813,-74.1177,40.7309,-45.72,FALSE,10.91,45,-0.98,-7.62,1200,FALSE,0
ab2c7a,N819TF  ,United States,1759789088,1759789098,-83.8517,35.9697,327.66,FALSE,44.86,63.43,1.95,365.76,,FALSE,0
851c86,JAL565  ,Japan,1759789097,1759789097,139.7884,35.5443,,TRUE,7.46,59.06,,,7375,FALSE,0
6.00E+29,RWD305  ,Rwanda,1759789098,1759789098,55.7124,24.928,3421.38,FALSE,175.05,148.46,5.2,3573.78,515,FALSE,0
75041c,,Malaysia,1759788855,1759788855,103.7442,7.4673,9753.6,FALSE,226.57,196.62,0.33,10355.58,,FALSE,0
7c65df,ASTR303 ,Australia,1759789098,1759789098,150.7462,-33.6219,304.8,FALSE,50.16,111.04,-1.3,365.76,,FALSE,0
ad23d5,DAL1550 ,United States,1759789098,1759789098,-82.4852,34.9344,8145.78,FALSE,242.81,239.58,-4.88,8595.36,,FALSE,0
a7081a,DAL1735 ,United States,1759789098,1759789098,-80.6949,26.1197,1684.02,FALSE,128.78,104.81,-2.28,1752.6,2255,FALSE,0
7c65dc,ASTR328 ,Australia,1759789098,1759789098,150.8088,-33.635,327.66,FALSE,43.99,100.78,0.98,388.62,,FALSE,0
a55218,AAL2998 ,United States,1759789098,1759789098,-105.8892,36.8643,11285.22,FALSE,290.8,66.66,0,11750.04,,FALSE,0
a3bbba,N34HX   ,United States,1759789098,1759789098,-117.6389,33.9772,358.14,FALSE,34.99,269.16,3.9,274.32,,FALSE,0
a920db,KAP1972 ,United States,1759789097,1759789098,-72.1693,43.2034,2377.44,FALSE,84.52,308.82,-0.33,2476.5,,FALSE,0
750425,MXD2105 ,Malaysia,1759789098,1759789098,101.6302,3.5061,5486.4,FALSE,193.03,150.63,0.33,5791.2,,FALSE,0
